ID,text,amb
641,rt @lastquake: powerful #earthquake shakes #guatemala 12 min ago. more info at: ,2
1312,rt @lastquake: powerful #earthquake shakes #guatemala 12 min ago. more info at: ,2
658,rt @lastquake: powerful #earthquake shakes near the coast of western turkey 2 min ago. more info at: ,2
1313,rt @lastquake: powerful #earthquake shakes near the coast of western turkey 2 min ago. more info at: ,2
668,rt @lastquake: powerful #quake m6.9 strikes #guatemala 1hr 29min ago. #tsunami information issued - pacific twc. ,2
1314,rt @lastquake: powerful #quake m6.9 strikes #guatemala 1hr 29min ago. #tsunami information issued - pacific twc. ,2
720,"rt @lastquake: strong #earthquake shakes #coquimbo, #chile 6 min ago. more info at: ",2
1315,"rt @lastquake: strong #earthquake shakes #coquimbo, #chile 6 min ago. more info at: ",2
535,rt @lastquake: there has been reports of local damage following m6.4 #earthquake in #agean sea but so far nothing significant ,2
1316,rt @lastquake: there has been reports of local damage following m6.4 #earthquake in #agean sea but so far nothing significant ,2
1317,"rt @lastquake: this detection is linked to the strong #earthquake which shook coquimbo, chile 7 min ago",2
724,"rt @lastquake: this detection is linked to the strong #earthquake which shook coquimbo, chile 7 min ago ",2
1318,rt @lastquake: this is the 8th felt #earthquake in near the coast of western turkey in the last 41 hours,2
890,rt @lastquake: this is the 8th felt #earthquake in near the coast of western turkey in the last 41 hours ,2
1319,rt @lastquake: this moderate #quake (#σεισμός) was felt near the coast of western turkey. felt it? report to:,2
1027,rt @lastquake: this moderate #quake (#σεισμός) was felt near the coast of western turkey. felt it? report to: ,2
1320,"rt @lastquake: this powerful #earthquake was felt near the coast of western turkey, greece, western turkey, greece, southern greece, wester…",2
815,"rt @lastquake: this powerful #earthquake was felt near the coast of western turkey, greece, western turkey, greece, southern greece, wester… ",2
804,rt @lastquake: this powerful #quake (#sismo) was felt in #guatemala. felt it? report to: ,2
1321,"rt @lastquake: this strong #earthquake was felt in coquimbo, chile, region metropolitana, chile",2
865,"rt @lastquake: this strong #earthquake was felt in coquimbo, chile, region metropolitana, chile ",2
1742,rt @latimes: get ready for a major earthquake. what to do before — and during — a big one,1
171,rt @latimes: get ready for a major earthquake. what to do before — and during — a big one ,1
646,rt @latimes: get ready for a major earthquake. what to do before — and during — a big one ,1
616,rt @latimes: magnitude 6.9 earthquake triggers landslides and damages homes in guatemala ,2
1322,rt @latimes: magnitude 6.9 earthquake triggers landslides and damages homes in guatemala ,2
558,rt @leftgr: #lesvos μεγάλες ζημιές αναφέρονται στο χωριό βρισά του πολιχνίτου στη νότια λέσβο ,2
1323,rt @leftgr: #lesvos μεγάλες ζημιές αναφέρονται στο χωριό βρισά του πολιχνίτου στη νότια λέσβο ,2
1324,"rt @leftgr: σεισμός 6,1 ρίχτερ: μεγάλες καταστροφές στη μυτιλήνη - νεκρή ανασύρθηκε η εγκλωβισμένη 45χρονη γυναίκα",2
1018,"rt @leftgr: σεισμός 6,1 ρίχτερ: μεγάλες καταστροφές στη μυτιλήνη - νεκρή ανασύρθηκε η εγκλωβισμένη 45χρονη γυναίκα... ",2
172,rt @lifomag: θεσσαλονίκη: πτώσεις δέντρων και υλικές ζημιές σε ιχ λόγω των έντονων ανέμων ,1
173,RT @lifomag: Λονδίνο: Κάτοικοι είχαν διαμαρτυρηθεί επανειλημμένως για τους κινδύνους πυρκαγιάς στον πύργο ,1
1743,rt @lifomag: λονδίνο: κάτοικοι είχαν διαμαρτυρηθεί επανειλημμένως για τους κινδύνους πυρκαγιάς στον πύργο ,1
1325,rt @lifomag: πληροφορίες για ζημιές στο πλωμάρι της λέσβου από τον ισχυρό σεισμό-κατέρρευσαν σπίτια,2
926,rt @lifomag: πληροφορίες για ζημιές στο πλωμάρι της λέσβου από τον ισχυρό σεισμό-κατέρρευσαν σπίτια ,2
1744,rt @lorrainedwilke: i'm not an alarmist but good to be prepared: reading for a major earthquake. what to do before— and during—a big one ht…,1
174,rt @lorrainedwilke: i'm not an alarmist but good to be prepared: reading for a major earthquake. what to do before— and during—a big one ht… ,1
1745,"rt @lspyropoulou: no damages in mytilene the capital of #lesvos taxi drivers of the area told @bild people out on the streets though,…",2
175,"rt @lspyropoulou: no damages in mytilene the capital of #lesvos taxi drivers of the area told @bild people out on the streets though,…  ",2
1326,"rt @lspyropoulou: no serious damages reported so far from the #earthquake, police sources of #lesvos told @bild lets hope it stays th…",2
512,"rt @lspyropoulou: no serious damages reported so far from the #earthquake, police sources of #lesvos told @bild lets hope it stays th…  ",2
1327,rt @luckycardigan: 6.3 earthquake rattles #lesbos. #refugees &amp; residents largely okay. reports of damage to villages. @theirc has offered s…,2
440,rt @luckycardigan: 6.3 earthquake rattles #lesbos. #refugees &amp; residents largely okay. reports of damage to villages. @theirc has offered s… ,2
1328,rt @maayaxurbano: *earthquake*lana: dude i felt that shit and i thought my stomach was growlingdumbfuck 🤦🏻‍♀️,2
897,rt @maayaxurbano: *earthquake*lana: dude i felt that shit and i thought my stomach was growlingdumbfuck 🤦🏻‍♀️ ,2
176,rt @mariaspyraki: μ. σπυράκη: η ελλάδα δικαιούται έως και 100% χρηματοδότηση για ζημιές από φυσικές καταστροφές | cretalive ,1
1746,"rt @marw_del_auth: άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.το αξιζουν!…",1
177,"RT @marw_del_auth: Άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.Ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.Το αξιζουν!… ",1
178,rt @meteogr: σαν σήμερα καιρικά: 12/6/1989: ισχυρές χαλαζοπτώσεις με ζημιές στη δυτική αχαΐα. --- 2006: 5 υδροσίφωνες στη... ,1
438,rt @meteorologo777: breaking: heavy #earthquake magnitude 6.9 has struck #guatemala at 07:29 utc. it is feared dozens of deaths. ,2
1330,rt @meteorologo777: breaking: heavy #earthquake magnitude 6.9 has struck #guatemala at 07:29 utc. it is feared dozens of deaths. ,2
430,rt @mignatiou: κτυπήθηκε άγρια η βρίσα: «το μισό χωριό έχει μεγάλες ζημιές και πολλά σπίτια… ,2
1331,rt @mignatiou: κτυπήθηκε άγρια η βρίσα: «το μισό χωριό έχει μεγάλες ζημιές και πολλά σπίτια… ,2
793,rt @mikeargi: ισχυρός σεισμός μεγέθους 6r (εστιακό βάθος 10 km) υποθαλάσσιο επίκεντρο μεταξύ χίου - μυτιλήνης  ,2
1332,rt @mikeargi: ισχυρός σεισμός μεγέθους 6r (εστιακό βάθος 10 km) υποθαλάσσιο επίκεντρο μεταξύ χίου - μυτιλήνης  ,2
494,rt @mixanitouxronou: drone κατέγραψε το μέγεθος της καταστροφής στο χωριό βρίσα της λέσβου. συγκλονιστικές εικόνες ,2
1333,rt @mixanitouxronou: drone κατέγραψε το μέγεθος της καταστροφής στο χωριό βρίσα της λέσβου. συγκλονιστικές εικόνες ,2
1334,"rt @mr_avgolemonos: #seismos ο σεισμός ήταν μεγάλος,κόσμος έχασε σπίτια,ζημιές τεράστιες,αλλά εγώ θέλω λαικ στο τουιτα,ας πω για τσίπρα και",2
1747,"rt @mr_avgolemonos: #seismos ο σεισμός ήταν μεγάλος,κόσμος έχασε σπίτια,ζημιές τεράστιες,αλλά εγώ θέλω λαικ στο τουιτα,ας πω για τσίπρα και…",2
916,"rt @mr_avgolemonos: #seismos ο σεισμός ήταν μεγάλος,κόσμος έχασε σπίτια,ζημιές τεράστιες,αλλά εγώ θέλω λαικ στο τουιτα,ας πω για τσίπρα και… ",2
767,rt @naftemporiki_en: one woman missing hours after strong quake hits lesvos ,2
1335,rt @naftemporiki_en: one woman missing hours after strong quake hits lesvos ,2
744,"rt @naftemporiki_en: strong #earthquake, 6.1, sw of #lesvos shakes eastern #aegean ",2
1337,"rt @naftemporiki_en: strong #earthquake, 6.1, sw of #lesvos shakes eastern #aegean ",2
683,"rt @naftemporiki_en: strong #earthquake, 6.1, sw of #lesvos shakes eastern #aegean (photos) ",2
1336,"rt @naftemporiki_en: strong #earthquake, 6.1, sw of #lesvos shakes eastern #aegean (photos) ",2
483,rt @naftemporiki_en: οne fatality reported from quake damage on isle of lesvos ,2
1338,rt @naftemporiki_en: οne fatality reported from quake damage on isle of lesvos ,2
592,"rt @naftemporikigr: ζημιές στη νότια λέσβο από τα 6,1 ρίχτερ ",2
1339,"rt @naftemporikigr: ζημιές στη νότια λέσβο από τα 6,1 ρίχτερ ",2
423,rt @naftemporikigr: μία εγκλωβισμένη στο χωριό βρίσα στη νότια λέσβο ,2
1340,rt @naftemporikigr: μία εγκλωβισμένη στο χωριό βρίσα στη νότια λέσβο ,2
745,"rt @nationalherald: strong #earthquake above 6.0 on richter scale rocks lesbos, #greece (video) ",2
1341,"rt @nationalherald: strong #earthquake above 6.0 on richter scale rocks lesbos, #greece (video) ",2
1342,rt @nationalherald: the debris of damaged buildings after an #earthquake in the village of vrissa on lesbos #greece…,2
500,rt @nationalherald: the debris of damaged buildings after an #earthquake in the village of vrissa on lesbos #greece…  ,2
688,rt @new_narrative: strong earthquake shakes eastern aegean islands ,2
1343,rt @new_narrative: strong earthquake shakes eastern aegean islands ,2
1748,"rt @newsbellglobal: just in: 6.2 magnitude earthquake 38km from lesbos, greece via @usgsbigquakes",1
179,"rt @newsbellglobal: just in: 6.2 magnitude earthquake 38km from lesbos, greece via @usgsbigquakes ",1
446,rt @newsbombgr: σεισμός μυτιλήνη: εικόνες καταστροφής στο πλωμάρι – αποκλεισμένοι δρόμοι λόγω κατολισθήσεων ,2
1344,rt @newsbombgr: σεισμός μυτιλήνη: εικόνες καταστροφής στο πλωμάρι – αποκλεισμένοι δρόμοι λόγω κατολισθήσεων ,2
1345,rt @newsbombgr: σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι,2
398,rt @newsbombgr: σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι ,2
1346,rt @newsbombgr: σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι ,2
1347,rt @newswcn: breaking: magnitude 6.3 #earthquake has just struck the island of lesvos . felt it in #athens and #istanbul as well…,2
992,rt @newswcn: breaking: magnitude 6.3 #earthquake has just struck the island of lesvos . felt it in #athens and #istanbul as well…  ,2
1749,rt @nicole_timea98: that's how i felt in the whirlpool when you snatched my float @yourfriend_madi @badgyalt_,1
180,rt @nicole_timea98: that's how i felt in the whirlpool when you snatched my float @yourfriend_madi @badgyalt_ ,1
544,rt @nicwirtz: photo gallery of damage caused by #guatemala earthquake via @el_periodico ,2
1348,rt @nicwirtz: photo gallery of damage caused by #guatemala earthquake via @el_periodico ,2
1349,rt @nikzart: δυστυχώς άσχημα τα νέα... νεκρή ανασύρθηκε η άτυχη εγκλωβισμένη στη βρίσα,2
1026,rt @nikzart: δυστυχώς άσχημα τα νέα... νεκρή ανασύρθηκε η άτυχη εγκλωβισμένη στη βρίσα... ,2
445,"rt @npr: earthquake kills woman, damages buildings on greek island ",2
1350,"rt @npr: earthquake kills woman, damages buildings on greek island ",2
1033,"rt @npressgr: μεγάλος σεισμός 6,1r στην λέσβο - 10 τραυματίες ",2
1750,rt @officialfgtnews: earthquake ‘the big one’ could hit san andreas with force ‘stronger than nuclear bomb’,1
181,rt @officialfgtnews: earthquake ‘the big one’ could hit san andreas with force ‘stronger than nuclear bomb’ ,1
